,Name,Ticker,Industry,Sector,Market Cap,Strike,Option Price,Exp. Date,Option Volume,Stock Price,Ex. Div Date,Num Divs.,Div/share,Div Inc,Gain/Loss Exercise,Total Income,Return,Annual Return
0,"Penske Automotive Group, Inc.",PAG,Automotive Aftermarket,Consumer Durables,2608706589.6,30.0,3.1,5 - 2013,4.0,28.9,8 - 8,2.0,0.0042,0.0084,1.1,3.1084,0.107557093426,0.215114186851
1,"Penske Automotive Group, Inc.",PAG,Automotive Aftermarket,Consumer Durables,2608706589.6,35.0,1.0,5 - 2013,1.0,28.9,8 - 8,2.0,0.0042,0.0084,6.1,1.0084,0.034892733564,0.069785467128
0,"Pentair, Ltd.",PNR,Industrial Machinery/Components,Technology,9586821000.0,40.0,5.0,2 - 2013,0.0,45.75,7 - 25,2.0,0.0066,0.0132,-5.75,-0.7368,-0.0161049180328,-0.0644196721311
1,"Pentair, Ltd.",PNR,Industrial Machinery/Components,Technology,9586821000.0,45.0,1.9,2 - 2013,389.0,45.75,7 - 25,2.0,0.0066,0.0132,-0.75,1.1632,0.025425136612,0.101700546448
2,"Pentair, Ltd.",PNR,Industrial Machinery/Components,Technology,9586821000.0,50.0,0.75,2 - 2013,10.0,45.75,7 - 25,2.0,0.0066,0.0132,4.25,0.7632,0.0166819672131,0.0667278688525
0,"Pentair, Ltd.",PNR,Industrial Machinery/Components,Technology,9586821000.0,40.0,6.0,5 - 2013,7.0,45.75,7 - 25,2.0,0.0066,0.0132,-5.75,0.2632,0.00575300546448,0.011506010929
1,"Pentair, Ltd.",PNR,Industrial Machinery/Components,Technology,9586821000.0,45.0,3.2,5 - 2013,1.0,45.75,7 - 25,2.0,0.0066,0.0132,-0.75,2.4632,0.0538404371585,0.107680874317
2,"Pentair, Ltd.",PNR,Industrial Machinery/Components,Technology,9586821000.0,50.0,1.45,5 - 2013,49.0,45.75,7 - 25,2.0,0.0066,0.0132,4.25,1.4632,0.0319825136612,0.0639650273224
3,"Pentair, Ltd.",PNR,Industrial Machinery/Components,Technology,9586821000.0,55.0,0.4,5 - 2013,10.0,45.75,7 - 25,2.0,0.0066,0.0132,9.25,0.4132,0.00903169398907,0.0180633879781
3,"Pep Boys-Manny, Moe & Jack (The)",PBY,Other Specialty Stores,Consumer Services,555914245.65,9.0,1.6,1 - 2013,2,10.49,1 - 5,2.0,0.0003,0.0006,-1.49,0.1106,0.0105433746425,0.0632602478551
4,"Pep Boys-Manny, Moe & Jack (The)",PBY,Other Specialty Stores,Consumer Services,555914245.65,10.0,0.9,1 - 2013,20,10.49,1 - 5,2.0,0.0003,0.0006,-0.49,0.4106,0.0391420400381,0.234852240229
5,"Pep Boys-Manny, Moe & Jack (The)",PBY,Other Specialty Stores,Consumer Services,555914245.65,11.0,0.39,1 - 2013,80,10.49,1 - 5,2.0,0.0003,0.0006,0.51,0.3906,0.0372354623451,0.223412774071
6,"Pep Boys-Manny, Moe & Jack (The)",PBY,Other Specialty Stores,Consumer Services,555914245.65,12.0,0.1,1 - 2013,22,10.49,1 - 5,2.0,0.0003,0.0006,1.51,0.1006,0.009590085796,0.057540514776
7,"Pep Boys-Manny, Moe & Jack (The)",PBY,Other Specialty Stores,Consumer Services,555914245.65,13.0,0.1,1 - 2013,0,10.49,1 - 5,2.0,0.0003,0.0006,2.51,0.1006,0.009590085796,0.057540514776
0,"Pep Boys-Manny, Moe & Jack (The)",PBY,Other Specialty Stores,Consumer Services,555914245.65,9.0,1.4,4 - 2013,10,10.49,1 - 5,2.0,0.0003,0.0006,-1.49,-0.0894,-0.00852240228789,-0.0204537654909
1,"Pep Boys-Manny, Moe & Jack (The)",PBY,Other Specialty Stores,Consumer Services,555914245.65,10.0,0.7,4 - 2013,60,10.49,1 - 5,2.0,0.0003,0.0006,-0.49,0.2106,0.0200762631077,0.0481830314585
2,"Pep Boys-Manny, Moe & Jack (The)",PBY,Other Specialty Stores,Consumer Services,555914245.65,11.0,0.7,4 - 2013,3,10.49,1 - 5,2.0,0.0003,0.0006,0.51,0.7006,0.0667874165872,0.160289799809
3,"Pep Boys-Manny, Moe & Jack (The)",PBY,Other Specialty Stores,Consumer Services,555914245.65,12.0,0.3,4 - 2013,20,10.49,1 - 5,2.0,0.0003,0.0006,1.51,0.3006,0.0286558627264,0.0687740705434
4,"Pep Boys-Manny, Moe & Jack (The)",PBY,Other Specialty Stores,Consumer Services,555914245.65,13.0,0.15,4 - 2013,12,10.49,1 - 5,2.0,0.0003,0.0006,2.51,0.1506,0.0143565300286,0.0344556720686
6,"Pepsico, Inc.",PEP,Beverages (Production/Distribution),Consumer Non-Durables,106810234313.0,65.0,4.8,1 - 2013,2,69.05,9 - 5,1.0,0.02106,0.02106,-4.05,0.77106,0.0111666908038,0.0670001448226
7,"Pepsico, Inc.",PEP,Beverages (Production/Distribution),Consumer Non-Durables,106810234313.0,67.5,2.58,1 - 2013,144,69.05,9 - 5,1.0,0.02106,0.02106,-1.55,1.05106,0.0152217233888,0.0913303403331
8,"Pepsico, Inc.",PEP,Beverages (Production/Distribution),Consumer Non-Durables,106810234313.0,70.0,0.99,1 - 2013,176,69.05,9 - 5,1.0,0.02106,0.02106,0.95,1.01106,0.0146424330196,0.0878545981173
9,"Pepsico, Inc.",PEP,Beverages (Production/Distribution),Consumer Non-Durables,106810234313.0,72.5,0.32,1 - 2013,50,69.05,9 - 5,1.0,0.02106,0.02106,3.45,0.34106,0.00493931933382,0.0296359160029
10,"Pepsico, Inc.",PEP,Beverages (Production/Distribution),Consumer Non-Durables,106810234313.0,75.0,0.1,1 - 2013,23,69.05,9 - 5,1.0,0.02106,0.02106,5.95,0.12106,0.00175322230268,0.0105193338161
3,"Pepsico, Inc.",PEP,Beverages (Production/Distribution),Consumer Non-Durables,106810234313.0,65.0,5.1,4 - 2013,3,69.05,9 - 5,2.0,0.02106,0.04212,-4.05,1.09212,0.0158163649529,0.037959275887
4,"Pepsico, Inc.",PEP,Beverages (Production/Distribution),Consumer Non-Durables,106810234313.0,67.5,3.45,4 - 2013,10,69.05,9 - 5,2.0,0.02106,0.04212,-1.55,1.94212,0.0281262853005,0.0675030847212
5,"Pepsico, Inc.",PEP,Beverages (Production/Distribution),Consumer Non-Durables,106810234313.0,70.0,1.75,4 - 2013,41,69.05,9 - 5,2.0,0.02106,0.04212,0.95,1.79212,0.0259539464156,0.0622894713975
6,"Pepsico, Inc.",PEP,Beverages (Production/Distribution),Consumer Non-Durables,106810234313.0,72.5,0.88,4 - 2013,108,69.05,9 - 5,2.0,0.02106,0.04212,3.45,0.92212,0.0133543808834,0.0320505141202
7,"Pepsico, Inc.",PEP,Beverages (Production/Distribution),Consumer Non-Durables,106810234313.0,75.0,0.37,4 - 2013,12,69.05,9 - 5,2.0,0.02106,0.04212,5.95,0.41212,0.00596842867487,0.0143242288197
0,"PerkinElmer, Inc.",PKI,Biotechnology: Laboratory Analytical Instruments,Capital Goods,3568143851.6,25.0,6.4,3 - 2013,2.0,31.28,7 - 18,2.0,0.0021,0.0042,-6.28,0.1242,0.00397058823529,0.0119117647059
1,"PerkinElmer, Inc.",PKI,Biotechnology: Laboratory Analytical Instruments,Capital Goods,3568143851.6,30.0,2.5,3 - 2013,30.0,31.28,7 - 18,2.0,0.0021,0.0042,-1.28,1.2242,0.0391368286445,0.117410485934
2,"PerkinElmer, Inc.",PKI,Biotechnology: Laboratory Analytical Instruments,Capital Goods,3568143851.6,35.0,0.45,3 - 2013,10.0,31.28,7 - 18,2.0,0.0021,0.0042,3.72,0.4542,0.0145204603581,0.0435613810742
0,Permian Basin Royalty Trust,PBT,Oil & Gas Production,Energy,646464000.52,12.5,1.7,3 - 2013,20.0,13.87,9 - 26,2.0,0.01162,0.02324,-1.37,0.35324,0.0254679163663,0.0764037490988
1,Permian Basin Royalty Trust,PBT,Oil & Gas Production,Energy,646464000.52,15.0,0.8,3 - 2013,10.0,13.87,9 - 26,2.0,0.01162,0.02324,1.13,0.82324,0.059354001442,0.178062004326
2,Permian Basin Royalty Trust,PBT,Oil & Gas Production,Energy,646464000.52,17.5,0.2,3 - 2013,10.0,13.87,9 - 26,2.0,0.01162,0.02324,3.63,0.22324,0.0160951694304,0.0482855082913
3,Permian Basin Royalty Trust,PBT,Oil & Gas Production,Energy,646464000.52,20.0,0.05,3 - 2013,20.0,13.87,9 - 26,2.0,0.01162,0.02324,6.13,0.07324,0.00528046142754,0.0158413842826
0,Petrobras Argentina S.A.,PZE,Oil & Gas Production,Energy,441203245.17,2.5,1.7,1 - 2013,0.0,4.37,4 - 26,2.0,0.0,0.0,-1.87,-0.17,-0.0389016018307,-0.233409610984
1,Petrobras Argentina S.A.,PZE,Oil & Gas Production,Energy,441203245.17,3.75,0.84,1 - 2013,58.0,4.37,4 - 26,2.0,0.0,0.0,-0.62,0.22,0.0503432494279,0.302059496568
2,Petrobras Argentina S.A.,PZE,Oil & Gas Production,Energy,441203245.17,5.0,0.25,1 - 2013,4.0,4.37,4 - 26,2.0,0.0,0.0,0.63,0.25,0.0572082379863,0.343249427918
3,Petrobras Argentina S.A.,PZE,Oil & Gas Production,Energy,441203245.17,10.0,0.8,1 - 2013,1.0,4.37,4 - 26,2.0,0.0,0.0,5.63,0.8,0.183066361556,1.09839816934
0,Petrobras Argentina S.A.,PZE,Oil & Gas Production,Energy,441203245.17,3.75,1.0,4 - 2013,0.0,4.37,4 - 26,2.0,0.0,0.0,-0.62,0.38,0.0869565217391,0.208695652174
1,Petrobras Argentina S.A.,PZE,Oil & Gas Production,Energy,441203245.17,5.0,0.4,4 - 2013,24.0,4.37,4 - 26,2.0,0.0,0.0,0.63,0.4,0.091533180778,0.219679633867
8,PetroChina Company Limited,PTR,Oil & Gas Production,Energy,249475894839.0,130.0,9.83,1 - 2013,2,136.31,8 - 31,1.0,0.05007,0.05007,-6.31,3.57007,0.0261908150539,0.157144890324
9,PetroChina Company Limited,PTR,Oil & Gas Production,Energy,249475894839.0,135.0,9.0,1 - 2013,4,136.31,8 - 31,1.0,0.05007,0.05007,-1.31,7.74007,0.0567828479202,0.340697087521
10,PetroChina Company Limited,PTR,Oil & Gas Production,Energy,249475894839.0,140.0,4.8,1 - 2013,22,136.31,8 - 31,1.0,0.05007,0.05007,3.69,4.85007,0.0355811752623,0.213487051574
11,PetroChina Company Limited,PTR,Oil & Gas Production,Energy,249475894839.0,145.0,1.36,1 - 2013,1,136.31,8 - 31,1.0,0.05007,0.05007,8.69,1.41007,0.0103445822023,0.062067493214
12,PetroChina Company Limited,PTR,Oil & Gas Production,Energy,249475894839.0,150.0,2.8,1 - 2013,1,136.31,8 - 31,1.0,0.05007,0.05007,13.69,2.85007,0.0209087374367,0.12545242462
7,PetroChina Company Limited,PTR,Oil & Gas Production,Energy,249475894839.0,130.0,13.4,3 - 2013,10,136.31,8 - 31,2.0,0.05007,0.10014,-6.31,7.19014,0.0527484410535,0.15824532316
8,PetroChina Company Limited,PTR,Oil & Gas Production,Energy,249475894839.0,135.0,7.8,3 - 2013,17,136.31,8 - 31,2.0,0.05007,0.10014,-1.31,6.59014,0.0483467097058,0.145040129117
9,PetroChina Company Limited,PTR,Oil & Gas Production,Energy,249475894839.0,140.0,6.1,3 - 2013,4,136.31,8 - 31,2.0,0.05007,0.10014,3.69,6.20014,0.0454855843298,0.13645675299
10,PetroChina Company Limited,PTR,Oil & Gas Production,Energy,249475894839.0,145.0,4.4,3 - 2013,4,136.31,8 - 31,2.0,0.05007,0.10014,8.69,4.50014,0.0330140121781,0.0990420365344
11,PetroChina Company Limited,PTR,Oil & Gas Production,Energy,249475894839.0,150.0,2.8,3 - 2013,1,136.31,8 - 31,2.0,0.05007,0.10014,13.69,2.90014,0.0212760619177,0.0638281857531
8,Petroleo Brasileiro S.A.- Petrobras,PBR,Oil & Gas Production,Energy,139902229574.0,20.0,2.1,1 - 2013,12,21.45,3 - 20,2.0,0.00136,0.00272,-1.45,0.65272,0.0304298368298,0.182579020979
9,Petroleo Brasileiro S.A.- Petrobras,PBR,Oil & Gas Production,Energy,139902229574.0,21.0,1.48,1 - 2013,12,21.45,3 - 20,2.0,0.00136,0.00272,-0.45,1.03272,0.0481454545455,0.288872727273
10,Petroleo Brasileiro S.A.- Petrobras,PBR,Oil & Gas Production,Energy,139902229574.0,22.0,0.96,1 - 2013,10,21.45,3 - 20,2.0,0.00136,0.00272,0.55,0.96272,0.0448820512821,0.269292307692
11,Petroleo Brasileiro S.A.- Petrobras,PBR,Oil & Gas Production,Energy,139902229574.0,23.0,0.51,1 - 2013,73,21.45,3 - 20,2.0,0.00136,0.00272,1.55,0.51272,0.023903030303,0.143418181818
12,Petroleo Brasileiro S.A.- Petrobras,PBR,Oil & Gas Production,Energy,139902229574.0,24.0,0.27,1 - 2013,11,21.45,3 - 20,2.0,0.00136,0.00272,2.55,0.27272,0.0127142191142,0.0762853146853
5,Petroleo Brasileiro S.A.- Petrobras,PBR,Oil & Gas Production,Energy,139902229574.0,20.0,2.58,4 - 2013,2,21.45,3 - 20,2.0,0.00136,0.00272,-1.45,1.13272,0.0528074592075,0.126737902098
6,Petroleo Brasileiro S.A.- Petrobras,PBR,Oil & Gas Production,Energy,139902229574.0,21.0,1.82,4 - 2013,309,21.45,3 - 20,2.0,0.00136,0.00272,-0.45,1.37272,0.0639962703963,0.153591048951
7,Petroleo Brasileiro S.A.- Petrobras,PBR,Oil & Gas Production,Energy,139902229574.0,22.0,1.53,4 - 2013,15,21.45,3 - 20,2.0,0.00136,0.00272,0.55,1.53272,0.0714554778555,0.171493146853
8,Petroleo Brasileiro S.A.- Petrobras,PBR,Oil & Gas Production,Energy,139902229574.0,23.0,1.1,4 - 2013,1,21.45,3 - 20,2.0,0.00136,0.00272,1.55,1.10272,0.0514088578089,0.123381258741
9,Petroleo Brasileiro S.A.- Petrobras,PBR,Oil & Gas Production,Energy,139902229574.0,24.0,0.77,4 - 2013,26,21.45,3 - 20,2.0,0.00136,0.00272,2.55,0.77272,0.0360242424242,0.0864581818182
0,PetroLogistics LP,PDH,Major Chemicals,Basic Industries,1793693155.6,12.5,1.15,3 - 2013,30.0,12.85,8 - 2,2.0,0.0026,0.0052,-0.35,0.8052,0.0626614785992,0.187984435798
1,PetroLogistics LP,PDH,Major Chemicals,Basic Industries,1793693155.6,15.0,0.45,3 - 2013,3.0,12.85,8 - 2,2.0,0.0026,0.0052,2.15,0.4552,0.0354241245136,0.106272373541
2,PetroLogistics LP,PDH,Major Chemicals,Basic Industries,1793693155.6,17.5,0.22,3 - 2013,12.0,12.85,8 - 2,2.0,0.0026,0.0052,4.65,0.2252,0.0175252918288,0.0525758754864
0,Petroquest Energy Inc,PQ,Oil & Gas Production,Energy,375255457.2,4.0,1.6,1 - 2013,0.0,5.85,None,None,None,None,-1.85,-0.25,-0.042735042735,-0.25641025641
1,Petroquest Energy Inc,PQ,Oil & Gas Production,Energy,375255457.2,6.0,0.87,1 - 2013,8.0,5.85,None,None,None,None,0.15,0.87,0.148717948718,0.892307692308
2,Petroquest Energy Inc,PQ,Oil & Gas Production,Energy,375255457.2,7.0,0.25,1 - 2013,10.0,5.85,None,None,None,None,1.15,0.25,0.042735042735,0.25641025641
0,Petroquest Energy Inc,PQ,Oil & Gas Production,Energy,375255457.2,6.0,1.0,4 - 2013,10.0,5.85,None,None,None,None,0.15,1.0,0.17094017094,0.410256410256
1,Petroquest Energy Inc,PQ,Oil & Gas Production,Energy,375255457.2,7.0,0.4,4 - 2013,10.0,5.85,None,None,None,None,1.15,0.4,0.0683760683761,0.164102564103
2,Petroquest Energy Inc,PQ,Oil & Gas Production,Energy,375255457.2,8.0,0.15,4 - 2013,4.0,5.85,None,None,None,None,2.15,0.15,0.025641025641,0.0615384615385
9,"Pfizer, Inc.",PFE,Major Pharmaceuticals,Consumer Durables,183375822920.0,22.5,2.2,1 - 2013,238,24.55,8 - 1,1.0,0.0086,0.0086,-2.05,0.1586,0.00646028513238,0.0387617107943
10,"Pfizer, Inc.",PFE,Major Pharmaceuticals,Consumer Durables,183375822920.0,24.0,1.01,1 - 2013,"2,347",24.55,8 - 1,1.0,0.0086,0.0086,-0.55,0.4686,0.0190875763747,0.114525458248
11,"Pfizer, Inc.",PFE,Major Pharmaceuticals,Consumer Durables,183375822920.0,25.0,0.46,1 - 2013,288,24.55,8 - 1,1.0,0.0086,0.0086,0.45,0.4686,0.0190875763747,0.114525458248
12,"Pfizer, Inc.",PFE,Major Pharmaceuticals,Consumer Durables,183375822920.0,26.0,0.19,1 - 2013,283,24.55,8 - 1,1.0,0.0086,0.0086,1.45,0.1986,0.00808961303462,0.0485376782077
13,"Pfizer, Inc.",PFE,Major Pharmaceuticals,Consumer Durables,183375822920.0,27.0,0.07,1 - 2013,108,24.55,8 - 1,1.0,0.0086,0.0086,2.45,0.0786,0.0032016293279,0.0192097759674
2,"Pfizer, Inc.",PFE,Major Pharmaceuticals,Consumer Durables,183375822920.0,23.0,1.94,2 - 2013,571,24.55,8 - 1,2.0,0.0086,0.0172,-1.55,0.4072,0.0165865580448,0.0663462321792
3,"Pfizer, Inc.",PFE,Major Pharmaceuticals,Consumer Durables,183375822920.0,24.0,1.16,2 - 2013,3,24.55,8 - 1,2.0,0.0086,0.0172,-0.55,0.6272,0.0255478615071,0.102191446029
4,"Pfizer, Inc.",PFE,Major Pharmaceuticals,Consumer Durables,183375822920.0,25.0,0.6,2 - 2013,126,24.55,8 - 1,2.0,0.0086,0.0172,0.45,0.6172,0.0251405295316,0.100562118126
5,"Pfizer, Inc.",PFE,Major Pharmaceuticals,Consumer Durables,183375822920.0,26.0,0.29,2 - 2013,163,24.55,8 - 1,2.0,0.0086,0.0172,1.45,0.3072,0.0125132382892,0.0500529531568
6,"Pfizer, Inc.",PFE,Major Pharmaceuticals,Consumer Durables,183375822920.0,27.0,0.13,2 - 2013,34,24.55,8 - 1,2.0,0.0086,0.0172,2.45,0.1472,0.00599592668024,0.023983706721
6,"Pfizer, Inc.",PFE,Major Pharmaceuticals,Consumer Durables,183375822920.0,23.0,2.01,3 - 2013,16,24.55,8 - 1,2.0,0.0086,0.0172,-1.55,0.4772,0.0194378818737,0.0583136456212
7,"Pfizer, Inc.",PFE,Major Pharmaceuticals,Consumer Durables,183375822920.0,24.0,1.3,3 - 2013,41,24.55,8 - 1,2.0,0.0086,0.0172,-0.55,0.7672,0.031250509165,0.0937515274949
8,"Pfizer, Inc.",PFE,Major Pharmaceuticals,Consumer Durables,183375822920.0,25.0,0.76,3 - 2013,58,24.55,8 - 1,2.0,0.0086,0.0172,0.45,0.7772,0.0316578411405,0.0949735234216
9,"Pfizer, Inc.",PFE,Major Pharmaceuticals,Consumer Durables,183375822920.0,26.0,0.37,3 - 2013,268,24.55,8 - 1,2.0,0.0086,0.0172,1.45,0.3872,0.0157718940937,0.0473156822811
10,"Pfizer, Inc.",PFE,Major Pharmaceuticals,Consumer Durables,183375822920.0,27.0,0.19,3 - 2013,160,24.55,8 - 1,2.0,0.0086,0.0172,2.45,0.2072,0.0084399185336,0.0253197556008
0,Pharmerica Corporation,PMC,Medical/Nursing Services,Health Care,393916299.72,12.5,1.91,3 - 2013,0.0,13.34,None,None,None,None,-0.84,1.07,0.0802098950525,0.240629685157
1,Pharmerica Corporation,PMC,Medical/Nursing Services,Health Care,393916299.72,15.0,0.81,3 - 2013,0.0,13.34,None,None,None,None,1.66,0.81,0.0607196401799,0.18215892054
2,Pharmerica Corporation,PMC,Medical/Nursing Services,Health Care,393916299.72,17.5,0.15,3 - 2013,0.0,13.34,None,None,None,None,4.16,0.15,0.0112443778111,0.0337331334333
2,PHH Corp,PHH,Diversified Financial Services,Finance,1183903427.3,17.5,4.5,1 - 2013,1.0,20.9,None,None,None,None,-3.4,1.1,0.0526315789474,0.315789473684
3,PHH Corp,PHH,Diversified Financial Services,Finance,1183903427.3,20.0,2.28,1 - 2013,2.0,20.9,None,None,None,None,-0.9,1.38,0.066028708134,0.396172248804
4,PHH Corp,PHH,Diversified Financial Services,Finance,1183903427.3,22.5,1.05,1 - 2013,36.0,20.9,None,None,None,None,1.6,1.05,0.0502392344498,0.301435406699
5,PHH Corp,PHH,Diversified Financial Services,Finance,1183903427.3,25.0,0.4,1 - 2013,1.0,20.9,None,None,None,None,4.1,0.4,0.0191387559809,0.114832535885
0,PHH Corp,PHH,Diversified Financial Services,Finance,1183903427.3,17.5,5.16,2 - 2013,3.0,20.9,None,None,None,None,-3.4,1.76,0.0842105263158,0.336842105263
1,PHH Corp,PHH,Diversified Financial Services,Finance,1183903427.3,20.0,2.47,2 - 2013,20.0,20.9,None,None,None,None,-0.9,1.57,0.0751196172249,0.3004784689
2,PHH Corp,PHH,Diversified Financial Services,Finance,1183903427.3,22.5,1.35,2 - 2013,64.0,20.9,None,None,None,None,1.6,1.35,0.0645933014354,0.258373205742
3,PHH Corp,PHH,Diversified Financial Services,Finance,1183903427.3,25.0,0.45,2 - 2013,1.0,20.9,None,None,None,None,4.1,0.45,0.0215311004785,0.0861244019139
0,PHH Corp,PHH,Diversified Financial Services,Finance,1183903427.3,20.0,3.8,5 - 2013,1.0,20.9,None,None,None,None,-0.9,2.9,0.138755980861,0.277511961722
1,PHH Corp,PHH,Diversified Financial Services,Finance,1183903427.3,22.5,1.75,5 - 2013,4.0,20.9,None,None,None,None,1.6,1.75,0.0837320574163,0.167464114833
2,PHH Corp,PHH,Diversified Financial Services,Finance,1183903427.3,25.0,1.13,5 - 2013,15.0,20.9,None,None,None,None,4.1,1.13,0.0540669856459,0.108133971292
3,PHH Corp,PHH,Diversified Financial Services,Finance,1183903427.3,30.0,0.25,5 - 2013,1.0,20.9,None,None,None,None,9.1,0.25,0.011961722488,0.0239234449761
15,Philip Morris International Inc,PM,Farming/Seeds/Milling,Consumer Non-Durables,146539839713.0,82.5,6.4,1 - 2013,151,86.93,6 - 25,2.0,0.0231,0.0462,-4.43,2.0162,0.0231933739791,0.139160243874
16,Philip Morris International Inc,PM,Farming/Seeds/Milling,Consumer Non-Durables,146539839713.0,85.0,3.7,1 - 2013,7,86.93,6 - 25,2.0,0.0231,0.0462,-1.93,1.8162,0.020892672265,0.12535603359
17,Philip Morris International Inc,PM,Farming/Seeds/Milling,Consumer Non-Durables,146539839713.0,87.5,2.19,1 - 2013,124,86.93,6 - 25,2.0,0.0231,0.0462,0.57,2.2362,0.0257241458645,0.154344875187
18,Philip Morris International Inc,PM,Farming/Seeds/Milling,Consumer Non-Durables,146539839713.0,90.0,1.2,1 - 2013,71,86.93,6 - 25,2.0,0.0231,0.0462,3.07,1.2462,0.0143356723801,0.0860140342805
19,Philip Morris International Inc,PM,Farming/Seeds/Milling,Consumer Non-Durables,146539839713.0,92.5,0.58,1 - 2013,162,86.93,6 - 25,2.0,0.0231,0.0462,5.57,0.6262,0.00720349706661,0.0432209823996
5,Philip Morris International Inc,PM,Farming/Seeds/Milling,Consumer Non-Durables,146539839713.0,82.5,7.17,3 - 2013,15,86.93,6 - 25,2.0,0.0231,0.0462,-4.43,2.7862,0.0320510755781,0.0961532267342
6,Philip Morris International Inc,PM,Farming/Seeds/Milling,Consumer Non-Durables,146539839713.0,85.0,5.45,3 - 2013,6,86.93,6 - 25,2.0,0.0231,0.0462,-1.93,3.5662,0.0410238122627,0.123071436788
7,Philip Morris International Inc,PM,Farming/Seeds/Milling,Consumer Non-Durables,146539839713.0,87.5,3.45,3 - 2013,2,86.93,6 - 25,2.0,0.0231,0.0462,0.57,3.4962,0.0402185666628,0.120655699988
8,Philip Morris International Inc,PM,Farming/Seeds/Milling,Consumer Non-Durables,146539839713.0,90.0,2.1,3 - 2013,13,86.93,6 - 25,2.0,0.0231,0.0462,3.07,2.1462,0.0246888300932,0.0740664902795
9,Philip Morris International Inc,PM,Farming/Seeds/Milling,Consumer Non-Durables,146539839713.0,92.5,1.27,3 - 2013,84,86.93,6 - 25,2.0,0.0231,0.0462,5.57,1.3162,0.01514091798,0.04542275394
18,Phillips 66,PSX,Integrated oil Companies,Energy,28970097874.6,45.0,4.0,1 - 2013,70,46.21,10 - 11,1.0,0.0045,0.0045,-1.21,2.7945,0.0604739233932,0.362843540359
19,Phillips 66,PSX,Integrated oil Companies,Energy,28970097874.6,46.0,3.2,1 - 2013,65,46.21,10 - 11,1.0,0.0045,0.0045,-0.21,2.9945,0.0648019909111,0.388811945466
20,Phillips 66,PSX,Integrated oil Companies,Energy,28970097874.6,47.0,2.65,1 - 2013,101,46.21,10 - 11,1.0,0.0045,0.0045,0.79,2.6545,0.0574442761307,0.344665656784
21,Phillips 66,PSX,Integrated oil Companies,Energy,28970097874.6,48.0,2.35,1 - 2013,18,46.21,10 - 11,1.0,0.0045,0.0045,1.79,2.3545,0.0509521748539,0.305713049124
22,Phillips 66,PSX,Integrated oil Companies,Energy,28970097874.6,49.0,1.9,1 - 2013,41,46.21,10 - 11,1.0,0.0045,0.0045,2.79,1.9045,0.0412140229388,0.247284137633
14,Phillips 66,PSX,Integrated oil Companies,Energy,28970097874.6,45.0,4.7,2 - 2013,27,46.21,10 - 11,1.0,0.0045,0.0045,-1.21,3.4945,0.0756221597057,0.302488638823
15,Phillips 66,PSX,Integrated oil Companies,Energy,28970097874.6,46.0,3.7,2 - 2013,8,46.21,10 - 11,1.0,0.0045,0.0045,-0.21,3.4945,0.0756221597057,0.302488638823
16,Phillips 66,PSX,Integrated oil Companies,Energy,28970097874.6,47.0,3.56,2 - 2013,1,46.21,10 - 11,1.0,0.0045,0.0045,0.79,3.5645,0.0771369833369,0.308547933348
17,Phillips 66,PSX,Integrated oil Companies,Energy,28970097874.6,48.0,3.0,2 - 2013,3,46.21,10 - 11,1.0,0.0045,0.0045,1.79,3.0045,0.065018394287,0.260073577148
18,Phillips 66,PSX,Integrated oil Companies,Energy,28970097874.6,49.0,2.9,2 - 2013,26,46.21,10 - 11,1.0,0.0045,0.0045,2.79,2.9045,0.062854360528,0.251417442112
6,Phillips 66,PSX,Integrated oil Companies,Energy,28970097874.6,45.0,5.9,5 - 2013,25,46.21,10 - 11,2.0,0.0045,0.009,-1.21,4.699,0.101687946332,0.203375892664
7,Phillips 66,PSX,Integrated oil Companies,Energy,28970097874.6,46.0,5.2,5 - 2013,5,46.21,10 - 11,2.0,0.0045,0.009,-0.21,4.999,0.108180047609,0.216360095217
8,Phillips 66,PSX,Integrated oil Companies,Energy,28970097874.6,47.0,4.6,5 - 2013,2,46.21,10 - 11,2.0,0.0045,0.009,0.79,4.609,0.0997403159489,0.199480631898
9,Phillips 66,PSX,Integrated oil Companies,Energy,28970097874.6,48.0,4.4,5 - 2013,20,46.21,10 - 11,2.0,0.0045,0.009,1.79,4.409,0.0954122484311,0.190824496862
10,Phillips 66,PSX,Integrated oil Companies,Energy,28970097874.6,49.0,3.6,5 - 2013,50,46.21,10 - 11,2.0,0.0045,0.009,2.79,3.609,0.0780999783597,0.156199956719
0,"Piedmont Natural Gas Company, Inc.",PNY,Oil/Gas Transmission,Public Utilities,2248063882.89,25.0,7.7,3 - 2013,10.0,31.19,9 - 20,2.0,0.0119,0.0238,-6.19,1.5338,0.0491760179545,0.147528053863
1,"Piedmont Natural Gas Company, Inc.",PNY,Oil/Gas Transmission,Public Utilities,2248063882.89,35.0,0.25,3 - 2013,2.0,31.19,9 - 20,2.0,0.0119,0.0238,3.81,0.2738,0.0087784546329,0.0263353638987
2,"Piedmont Natural Gas Company, Inc.",PNY,Oil/Gas Transmission,Public Utilities,2248063882.89,40.0,0.1,3 - 2013,5.0,31.19,9 - 20,2.0,0.0119,0.0238,8.81,0.1238,0.00396922090414,0.0119076627124
7,"Pier 1 Imports, Inc.",PIR,Home Furnishings,Consumer Services,2195755873.76,19.0,2.55,3 - 2013,2,20.66,7 - 16,2.0,0.0008,0.0016,-1.66,0.8916,0.043155856728,0.129467570184
