,Name,Ticker,Industry,Sector,Market Cap,Strike,Option Price,Exp. Date,Option Volume,Stock Price,Ex. Div Date,Num Divs.,Div/share,Div Inc,Gain/Loss Exercise,Total Income,Return,Annual Return
0,DENTSPLY International Inc.,XRAY,Medical/Dental Instruments,Health Care,5397547358.13,35.0,4.15,1 - 2013,1.0,38.03,6 - 27,2.0,0.00165,0.0033,-3.03,1.1233,0.0295372074678,0.177223244807
1,DENTSPLY International Inc.,XRAY,Medical/Dental Instruments,Health Care,5397547358.13,40.0,0.6,1 - 2013,8.0,38.03,6 - 27,2.0,0.00165,0.0033,1.97,0.6033,0.0158637917434,0.0951827504602
2,DENTSPLY International Inc.,XRAY,Medical/Dental Instruments,Health Care,5397547358.13,45.0,0.25,1 - 2013,0.0,38.03,6 - 27,2.0,0.00165,0.0033,6.97,0.2533,0.00666053115961,0.0399631869577
0,DENTSPLY International Inc.,XRAY,Medical/Dental Instruments,Health Care,5397547358.13,40.0,1.1,4 - 2013,9.0,38.03,6 - 27,2.0,0.00165,0.0033,1.97,1.1033,0.029011306863,0.0696271364712
1,DENTSPLY International Inc.,XRAY,Medical/Dental Instruments,Health Care,5397547358.13,45.0,0.42,4 - 2013,58.0,38.03,6 - 27,2.0,0.00165,0.0033,6.97,0.4233,0.0111306863003,0.0267136471207
0,"Depomed, Inc.",DEPO,Major Pharmaceuticals,Consumer Durables,316558584.2,4.0,1.8,3 - 2013,3.0,5.65,None,None,None,None,-1.65,0.15,0.0265486725664,0.0796460176991
1,"Depomed, Inc.",DEPO,Major Pharmaceuticals,Consumer Durables,316558584.2,5.0,1.5,3 - 2013,10.0,5.65,None,None,None,None,-0.65,0.85,0.150442477876,0.451327433628
2,"Depomed, Inc.",DEPO,Major Pharmaceuticals,Consumer Durables,316558584.2,6.0,0.4,3 - 2013,0.0,5.65,None,None,None,None,0.35,0.4,0.070796460177,0.212389380531
3,"Depomed, Inc.",DEPO,Major Pharmaceuticals,Consumer Durables,316558584.2,7.0,0.25,3 - 2013,20.0,5.65,None,None,None,None,1.35,0.25,0.0442477876106,0.132743362832
0,Destination Maternity Corporation,DEST,Clothing/Shoe/Accessory Stores,Consumer Services,256865496.87,15.0,4.0,2 - 2013,0.0,19.21,9 - 5,1.0,0.007,0.007,-4.21,-0.203,-0.0105674128058,-0.0422696512233
1,Destination Maternity Corporation,DEST,Clothing/Shoe/Accessory Stores,Consumer Services,256865496.87,17.5,1.9,2 - 2013,0.0,19.21,9 - 5,1.0,0.007,0.007,-1.71,0.197,0.0102550754815,0.0410203019261
2,Destination Maternity Corporation,DEST,Clothing/Shoe/Accessory Stores,Consumer Services,256865496.87,22.5,0.6,2 - 2013,145.0,19.21,9 - 5,1.0,0.007,0.007,3.29,0.607,0.0315981259761,0.126392503904
0,"DexCom, Inc.",DXCM,Medical/Dental Instruments,Health Care,891168095.17,12.5,2.5,3 - 2013,10.0,12.91,None,None,None,None,-0.41,2.09,0.161890007746,0.485670023238
1,"DexCom, Inc.",DXCM,Medical/Dental Instruments,Health Care,891168095.17,15.0,1.6,3 - 2013,0.0,12.91,None,None,None,None,2.09,1.6,0.12393493416,0.371804802479
2,"DexCom, Inc.",DXCM,Medical/Dental Instruments,Health Care,891168095.17,20.0,0.3,3 - 2013,5.0,12.91,None,None,None,None,7.09,0.3,0.0232378001549,0.0697134004648
0,DFC Global Corp,DLLR,Investment Bankers/Brokers/Service,Finance,718778382.74,15.0,2.3,1 - 2013,2.0,16.61,None,None,None,None,-1.61,0.69,0.0415412402167,0.2492474413
1,DFC Global Corp,DLLR,Investment Bankers/Brokers/Service,Finance,718778382.74,17.5,0.75,1 - 2013,4.0,16.61,None,None,None,None,0.89,0.75,0.0451535219747,0.270921131848
4,"Diamond Foods, Inc.",DMND,Packaged Foods,Consumer Non-Durables,409185652.401,17.0,2.75,1 - 2013,10,18.5503,1 - 20,2.0,0.00045,0.0009,-1.5503,1.2006,0.0647213252616,0.38832795157
5,"Diamond Foods, Inc.",DMND,Packaged Foods,Consumer Non-Durables,409185652.401,18.0,2.2,1 - 2013,20,18.5503,1 - 20,2.0,0.00045,0.0009,-0.5503,1.6506,0.0889796930508,0.533878158305
6,"Diamond Foods, Inc.",DMND,Packaged Foods,Consumer Non-Durables,409185652.401,19.0,1.45,1 - 2013,3,18.5503,1 - 20,2.0,0.00045,0.0009,0.4497,1.4509,0.0782143685008,0.469286211005
7,"Diamond Foods, Inc.",DMND,Packaged Foods,Consumer Non-Durables,409185652.401,20.0,1.45,1 - 2013,12,18.5503,1 - 20,2.0,0.00045,0.0009,1.4497,1.4509,0.0782143685008,0.469286211005
8,"Diamond Foods, Inc.",DMND,Packaged Foods,Consumer Non-Durables,409185652.401,21.0,1.17,1 - 2013,10,18.5503,1 - 20,2.0,0.00045,0.0009,2.4497,1.1709,0.0631202729875,0.378721637925
6,"Diamond Foods, Inc.",DMND,Packaged Foods,Consumer Non-Durables,409185652.401,17.0,3.2,3 - 2013,20,18.5503,1 - 20,2.0,0.00045,0.0009,-1.5503,1.6506,0.0889796930508,0.266939079152
7,"Diamond Foods, Inc.",DMND,Packaged Foods,Consumer Non-Durables,409185652.401,18.0,2.58,3 - 2013,31,18.5503,1 - 20,2.0,0.00045,0.0009,-0.5503,2.0306,0.109464536962,0.328393610885
8,"Diamond Foods, Inc.",DMND,Packaged Foods,Consumer Non-Durables,409185652.401,19.0,2.1,3 - 2013,5,18.5503,1 - 20,2.0,0.00045,0.0009,0.4497,2.1009,0.113254233085,0.339762699256
9,"Diamond Foods, Inc.",DMND,Packaged Foods,Consumer Non-Durables,409185652.401,20.0,1.95,3 - 2013,20,18.5503,1 - 20,2.0,0.00045,0.0009,1.4497,1.9509,0.105168110489,0.315504331466
10,"Diamond Foods, Inc.",DMND,Packaged Foods,Consumer Non-Durables,409185652.401,21.0,1.27,3 - 2013,20,18.5503,1 - 20,2.0,0.00045,0.0009,2.4497,1.2709,0.0685110213851,0.205533064155
0,Diana Containerships Inc.,DCIX,Marine Transportation,Transportation,189784880.088,2.5,3.4,3 - 2013,0.0,6.0875,8 - 14,2.0,0.0085,0.017,-3.5875,-0.1705,-0.0280082135524,-0.0840246406571
1,Diana Containerships Inc.,DCIX,Marine Transportation,Transportation,189784880.088,5.0,1.1,3 - 2013,4.0,6.0875,8 - 14,2.0,0.0085,0.017,-1.0875,0.0295,0.00484599589322,0.0145379876797
2,Diana Containerships Inc.,DCIX,Marine Transportation,Transportation,189784880.088,7.5,0.1,3 - 2013,11.0,6.0875,8 - 14,2.0,0.0085,0.017,1.4125,0.117,0.0192197125257,0.057659137577
3,Diana Containerships Inc.,DCIX,Marine Transportation,Transportation,189784880.088,10.0,0.05,3 - 2013,50.0,6.0875,8 - 14,2.0,0.0085,0.017,3.9125,0.067,0.0110061601643,0.0330184804928
0,"Digital Generation, Inc.",DGIT,Business Services,Miscellaneous,273815173.12,5.0,5.96,3 - 2013,7.0,9.92,None,None,None,None,-4.92,1.04,0.104838709677,0.314516129032
1,"Digital Generation, Inc.",DGIT,Business Services,Miscellaneous,273815173.12,10.0,1.7,3 - 2013,10.0,9.92,None,None,None,None,0.08,1.7,0.171370967742,0.514112903226
2,"Digital Generation, Inc.",DGIT,Business Services,Miscellaneous,273815173.12,12.5,1.15,3 - 2013,5.0,9.92,None,None,None,None,2.58,1.15,0.115927419355,0.347782258065
3,"Digital Generation, Inc.",DGIT,Business Services,Miscellaneous,273815173.12,15.0,0.5,3 - 2013,82.0,9.92,None,None,None,None,5.08,0.5,0.0504032258065,0.151209677419
1,"Digital River, Inc.",DRIV,Retail: Computer Software & Peripheral Equipment,Technology,483339910.33,10.0,4.7,1 - 2013,0,13.57,None,None,None,None,-3.57,1.13,0.0832719233604,0.499631540162
2,"Digital River, Inc.",DRIV,Retail: Computer Software & Peripheral Equipment,Technology,483339910.33,13.0,1.0,1 - 2013,2,13.57,None,None,None,None,-0.57,0.43,0.0316875460575,0.190125276345
3,"Digital River, Inc.",DRIV,Retail: Computer Software & Peripheral Equipment,Technology,483339910.33,14.0,0.65,1 - 2013,215,13.57,None,None,None,None,0.43,0.65,0.0478997789241,0.287398673545
4,"Digital River, Inc.",DRIV,Retail: Computer Software & Peripheral Equipment,Technology,483339910.33,15.0,0.65,1 - 2013,10,13.57,None,None,None,None,1.43,0.65,0.0478997789241,0.287398673545
5,"Digital River, Inc.",DRIV,Retail: Computer Software & Peripheral Equipment,Technology,483339910.33,16.0,0.5,1 - 2013,3,13.57,None,None,None,None,2.43,0.5,0.0368459837878,0.221075902727
0,"Digital River, Inc.",DRIV,Retail: Computer Software & Peripheral Equipment,Technology,483339910.33,9.0,5.0,3 - 2013,1,13.57,None,None,None,None,-4.57,0.43,0.0316875460575,0.0950626381724
1,"Digital River, Inc.",DRIV,Retail: Computer Software & Peripheral Equipment,Technology,483339910.33,13.0,2.85,3 - 2013,0,13.57,None,None,None,None,-0.57,2.28,0.168017686072,0.504053058217
2,"Digital River, Inc.",DRIV,Retail: Computer Software & Peripheral Equipment,Technology,483339910.33,15.0,1.15,3 - 2013,21,13.57,None,None,None,None,1.43,1.15,0.0847457627119,0.254237288136
3,"Digital River, Inc.",DRIV,Retail: Computer Software & Peripheral Equipment,Technology,483339910.33,16.0,0.5,3 - 2013,26,13.57,None,None,None,None,2.43,0.5,0.0368459837878,0.110537951363
4,"Digital River, Inc.",DRIV,Retail: Computer Software & Peripheral Equipment,Technology,483339910.33,17.0,2.0,3 - 2013,0,13.57,None,None,None,None,3.43,2.0,0.147383935151,0.442151805453
0,Diodes Incorporated,DIOD,Semiconductors,Technology,698229906.0,17.5,0.8,3 - 2013,20.0,15.18,None,None,None,None,2.32,0.8,0.0527009222661,0.158102766798
1,Diodes Incorporated,DIOD,Semiconductors,Technology,698229906.0,20.0,1.1,3 - 2013,0.0,15.18,None,None,None,None,4.82,1.1,0.0724637681159,0.217391304348
2,Diodes Incorporated,DIOD,Semiconductors,Technology,698229906.0,22.5,0.4,3 - 2013,0.0,15.18,None,None,None,None,7.32,0.4,0.0263504611331,0.0790513833992
16,DIRECTV,DTV,Telecommunications Equipment,Consumer Services,31612423171.2,49.0,4.0,1 - 2013,10,50.35,None,None,None,None,-1.35,2.65,0.0526315789474,0.315789473684
17,DIRECTV,DTV,Telecommunications Equipment,Consumer Services,31612423171.2,50.0,2.79,1 - 2013,10,50.35,None,None,None,None,-0.35,2.44,0.048460774578,0.290764647468
18,DIRECTV,DTV,Telecommunications Equipment,Consumer Services,31612423171.2,52.5,1.13,1 - 2013,81,50.35,None,None,None,None,2.15,1.13,0.0224428997021,0.134657398213
19,DIRECTV,DTV,Telecommunications Equipment,Consumer Services,31612423171.2,55.0,0.7,1 - 2013,8,50.35,None,None,None,None,4.65,0.7,0.0139026812314,0.0834160873883
20,DIRECTV,DTV,Telecommunications Equipment,Consumer Services,31612423171.2,57.5,0.19,1 - 2013,119,50.35,None,None,None,None,7.15,0.19,0.00377358490566,0.022641509434
6,DIRECTV,DTV,Telecommunications Equipment,Consumer Services,31612423171.2,49.0,4.2,3 - 2013,21,50.35,None,None,None,None,-1.35,2.85,0.0566037735849,0.169811320755
7,DIRECTV,DTV,Telecommunications Equipment,Consumer Services,31612423171.2,50.0,3.45,3 - 2013,47,50.35,None,None,None,None,-0.35,3.1,0.0615690168818,0.184707050645
8,DIRECTV,DTV,Telecommunications Equipment,Consumer Services,31612423171.2,52.5,2.2,3 - 2013,6,50.35,None,None,None,None,2.15,2.2,0.0436941410129,0.131082423039
9,DIRECTV,DTV,Telecommunications Equipment,Consumer Services,31612423171.2,55.0,1.3,3 - 2013,20,50.35,None,None,None,None,4.65,1.3,0.025819265144,0.077457795432
10,DIRECTV,DTV,Telecommunications Equipment,Consumer Services,31612423171.2,57.5,0.77,3 - 2013,1,50.35,None,None,None,None,7.15,0.77,0.0152929493545,0.0458788480636
2,"Discovery Communications, Inc.",DISCA,Television Services,Consumer Services,14405944591.6,50.0,9.9,1 - 2013,0,59.88,None,None,None,None,-9.88,0.02,0.000334001336005,0.00200400801603
3,"Discovery Communications, Inc.",DISCA,Television Services,Consumer Services,14405944591.6,55.0,4.6,1 - 2013,2,59.88,None,None,None,None,-4.88,-0.28,-0.00467601870407,-0.0280561122244
4,"Discovery Communications, Inc.",DISCA,Television Services,Consumer Services,14405944591.6,60.0,3.0,1 - 2013,45,59.88,None,None,None,None,0.12,3.0,0.0501002004008,0.300601202405
5,"Discovery Communications, Inc.",DISCA,Television Services,Consumer Services,14405944591.6,65.0,1.25,1 - 2013,1,59.88,None,None,None,None,5.12,1.25,0.0208750835003,0.125250501002
6,"Discovery Communications, Inc.",DISCA,Television Services,Consumer Services,14405944591.6,70.0,0.25,1 - 2013,22,59.88,None,None,None,None,10.12,0.25,0.00417501670007,0.0250501002004
0,"Discovery Communications, Inc.",DISCA,Television Services,Consumer Services,14405944591.6,30.0,31.0,4 - 2013,7,59.88,None,None,None,None,-29.88,1.12,0.0187040748163,0.0448897795591
1,"Discovery Communications, Inc.",DISCA,Television Services,Consumer Services,14405944591.6,55.0,7.69,4 - 2013,16,59.88,None,None,None,None,-4.88,2.81,0.0469271877088,0.112625250501
2,"Discovery Communications, Inc.",DISCA,Television Services,Consumer Services,14405944591.6,60.0,3.5,4 - 2013,1,59.88,None,None,None,None,0.12,3.5,0.0584502338009,0.140280561122
3,"Discovery Communications, Inc.",DISCA,Television Services,Consumer Services,14405944591.6,65.0,2.69,4 - 2013,20,59.88,None,None,None,None,5.12,2.69,0.0449231796927,0.107815631263
4,"Discovery Communications, Inc.",DISCA,Television Services,Consumer Services,14405944591.6,70.0,1.05,4 - 2013,1,59.88,None,None,None,None,10.12,1.05,0.0175350701403,0.0420841683367
0,"Discovery Communications, Inc.",DISCK,Television Services,Consumer Services,13270405872.9,50.0,4.9,3 - 2013,0.0,55.16,None,None,None,None,-5.16,-0.26,-0.00471356055112,-0.0141406816534
1,"Discovery Communications, Inc.",DISCK,Television Services,Consumer Services,13270405872.9,60.0,1.85,3 - 2013,10.0,55.16,None,None,None,None,4.84,1.85,0.0335387962292,0.100616388687
2,"Discovery Communications, Inc.",DISCK,Television Services,Consumer Services,13270405872.9,65.0,0.75,3 - 2013,10.0,55.16,None,None,None,None,9.84,0.75,0.0135968092821,0.0407904278463
0,"Discovery Laboratories, Inc.",DSCO,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,100348582.95,1.0,1.9,1 - 2013,10,2.31,None,None,None,None,-1.31,0.59,0.255411255411,1.53246753247
1,"Discovery Laboratories, Inc.",DSCO,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,100348582.95,2.0,0.6,1 - 2013,118,2.31,None,None,None,None,-0.31,0.29,0.125541125541,0.753246753247
2,"Discovery Laboratories, Inc.",DSCO,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,100348582.95,3.0,0.1,1 - 2013,48,2.31,None,None,None,None,0.69,0.1,0.04329004329,0.25974025974
3,"Discovery Laboratories, Inc.",DSCO,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,100348582.95,4.0,0.25,1 - 2013,0,2.31,None,None,None,None,1.69,0.25,0.108225108225,0.649350649351
4,"Discovery Laboratories, Inc.",DSCO,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,100348582.95,5.0,0.1,1 - 2013,47,2.31,None,None,None,None,2.69,0.1,0.04329004329,0.25974025974
0,"Discovery Laboratories, Inc.",DSCO,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,100348582.95,1.0,2.05,4 - 2013,1,2.31,None,None,None,None,-1.31,0.74,0.320346320346,0.768831168831
1,"Discovery Laboratories, Inc.",DSCO,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,100348582.95,2.0,1.25,4 - 2013,20,2.31,None,None,None,None,-0.31,0.94,0.406926406926,0.976623376623
2,"Discovery Laboratories, Inc.",DSCO,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,100348582.95,3.0,0.2,4 - 2013,19,2.31,None,None,None,None,0.69,0.2,0.0865800865801,0.207792207792
3,"Discovery Laboratories, Inc.",DSCO,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,100348582.95,4.0,0.2,4 - 2013,22,2.31,None,None,None,None,1.69,0.2,0.0865800865801,0.207792207792
4,"Discovery Laboratories, Inc.",DSCO,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,100348582.95,5.0,0.15,4 - 2013,50,2.31,None,None,None,None,2.69,0.15,0.0649350649351,0.155844155844
17,DISH Network Corporation,DISH,Television Services,Consumer Services,15948532130.5,34.0,3.7,1 - 2013,716,35.39,11 - 15,0.0,0.02,0.0,-1.39,2.31,0.0652726758971,0.391636055383
18,DISH Network Corporation,DISH,Television Services,Consumer Services,15948532130.5,35.0,3.2,1 - 2013,"1,162",35.39,11 - 15,0.0,0.02,0.0,-0.39,2.81,0.0794009607234,0.47640576434
19,DISH Network Corporation,DISH,Television Services,Consumer Services,15948532130.5,36.0,2.3,1 - 2013,9,35.39,11 - 15,0.0,0.02,0.0,0.61,2.3,0.0649901102006,0.389940661204
20,DISH Network Corporation,DISH,Television Services,Consumer Services,15948532130.5,37.0,1.9,1 - 2013,1,35.39,11 - 15,0.0,0.02,0.0,1.61,1.9,0.0536874823396,0.322124894038
21,DISH Network Corporation,DISH,Television Services,Consumer Services,15948532130.5,38.0,1.5,1 - 2013,1,35.39,11 - 15,0.0,0.02,0.0,2.61,1.5,0.0423848544787,0.254309126872
5,DISH Network Corporation,DISH,Television Services,Consumer Services,15948532130.5,34.0,3.8,3 - 2013,276,35.39,11 - 15,1.0,0.02,0.02,-1.39,2.43,0.0686634642554,0.205990392766
6,DISH Network Corporation,DISH,Television Services,Consumer Services,15948532130.5,35.0,3.7,3 - 2013,500,35.39,11 - 15,1.0,0.02,0.02,-0.39,3.33,0.0940943769426,0.282283130828
7,DISH Network Corporation,DISH,Television Services,Consumer Services,15948532130.5,36.0,3.2,3 - 2013,100,35.39,11 - 15,1.0,0.02,0.02,0.61,3.22,0.0909861542809,0.272958462843
8,DISH Network Corporation,DISH,Television Services,Consumer Services,15948532130.5,37.0,2.6,3 - 2013,1,35.39,11 - 15,1.0,0.02,0.02,1.61,2.62,0.0740322124894,0.222096637468
9,DISH Network Corporation,DISH,Television Services,Consumer Services,15948532130.5,38.0,2.2,3 - 2013,1,35.39,11 - 15,1.0,0.02,0.02,2.61,2.22,0.0627295846284,0.188188753885
2,"Dollar Tree, Inc.",DLTR,Department/Specialty Retail Stores,Consumer Services,9118582427.64,35.0,6.18,2 - 2013,2,39.59,None,None,None,None,-4.59,1.59,0.0401616569841,0.160646627936
3,"Dollar Tree, Inc.",DLTR,Department/Specialty Retail Stores,Consumer Services,9118582427.64,37.5,4.2,2 - 2013,2,39.59,None,None,None,None,-2.09,2.11,0.0532962869411,0.213185147765
4,"Dollar Tree, Inc.",DLTR,Department/Specialty Retail Stores,Consumer Services,9118582427.64,40.0,2.8,2 - 2013,8,39.59,None,None,None,None,0.41,2.8,0.070724930538,0.282899722152
5,"Dollar Tree, Inc.",DLTR,Department/Specialty Retail Stores,Consumer Services,9118582427.64,42.5,1.7,2 - 2013,385,39.59,None,None,None,None,2.91,1.7,0.0429401363981,0.171760545592
6,"Dollar Tree, Inc.",DLTR,Department/Specialty Retail Stores,Consumer Services,9118582427.64,45.0,1.0,2 - 2013,14,39.59,None,None,None,None,5.41,1.0,0.0252589037636,0.101035615054
0,"Dollar Tree, Inc.",DLTR,Department/Specialty Retail Stores,Consumer Services,9118582427.64,35.0,7.0,5 - 2013,5,39.59,None,None,None,None,-4.59,2.41,0.0608739580702,0.12174791614
1,"Dollar Tree, Inc.",DLTR,Department/Specialty Retail Stores,Consumer Services,9118582427.64,37.5,5.2,5 - 2013,10,39.59,None,None,None,None,-2.09,3.11,0.0785551907047,0.157110381409
2,"Dollar Tree, Inc.",DLTR,Department/Specialty Retail Stores,Consumer Services,9118582427.64,40.0,3.4,5 - 2013,5,39.59,None,None,None,None,0.41,3.4,0.0858802727962,0.171760545592
3,"Dollar Tree, Inc.",DLTR,Department/Specialty Retail Stores,Consumer Services,9118582427.64,42.5,2.71,5 - 2013,15,39.59,None,None,None,None,2.91,2.71,0.0684516291993,0.136903258399
4,"Dollar Tree, Inc.",DLTR,Department/Specialty Retail Stores,Consumer Services,9118582427.64,45.0,1.75,5 - 2013,18,39.59,None,None,None,None,5.41,1.75,0.0442030815863,0.0884061631725
0,"Dorchester Minerals, L.P.",DMLP,Oil & Gas Production,Energy,678233779.41,22.5,0.8,2 - 2013,10.0,22.11,10 - 18,1.0,0.0179,0.0179,0.39,0.8179,0.0369923111714,0.147969244686
1,"Dorchester Minerals, L.P.",DMLP,Oil & Gas Production,Energy,678233779.41,25.0,0.25,2 - 2013,15.0,22.11,10 - 18,1.0,0.0179,0.0179,2.89,0.2679,0.0121166892809,0.0484667571235
0,"Dorchester Minerals, L.P.",DMLP,Oil & Gas Production,Energy,678233779.41,22.5,1.0,5 - 2013,3.0,22.11,10 - 18,2.0,0.0179,0.0358,0.39,1.0358,0.0468475802804,0.0936951605608
1,"Dorchester Minerals, L.P.",DMLP,Oil & Gas Production,Energy,678233779.41,25.0,0.2,5 - 2013,13.0,22.11,10 - 18,2.0,0.0179,0.0358,2.89,0.2358,0.0106648575305,0.0213297150611
2,"Dorchester Minerals, L.P.",DMLP,Oil & Gas Production,Energy,678233779.41,30.0,0.15,5 - 2013,3.0,22.11,10 - 18,2.0,0.0179,0.0358,7.89,0.1858,0.00840343735866,0.0168068747173
0,"Dorman Products, Inc.",DORM,Auto Parts:O.E.M.,Capital Goods,1216540202.04,30.0,4.0,2 - 2013,2.0,33.42,None,None,None,None,-3.42,0.58,0.017354877319,0.0694195092759
1,"Dorman Products, Inc.",DORM,Auto Parts:O.E.M.,Capital Goods,1216540202.04,35.0,0.75,2 - 2013,1.0,33.42,None,None,None,None,1.58,0.75,0.0224416517056,0.0897666068223
0,Double Eagle Petroleum Company,DBLE,Oil & Gas Production,Energy,56614159.0,2.5,2.8,1 - 2013,28.0,5.03,None,None,None,None,-2.53,0.27,0.0536779324056,0.322067594433
1,Double Eagle Petroleum Company,DBLE,Oil & Gas Production,Energy,56614159.0,5.0,0.8,1 - 2013,12.0,5.03,None,None,None,None,-0.03,0.77,0.153081510934,0.918489065606
2,Double Eagle Petroleum Company,DBLE,Oil & Gas Production,Energy,56614159.0,7.5,0.1,1 - 2013,30.0,5.03,None,None,None,None,2.47,0.1,0.0198807157058,0.119284294235
0,Double Eagle Petroleum Company,DBLE,Oil & Gas Production,Energy,56614159.0,2.5,3.5,4 - 2013,0.0,5.03,None,None,None,None,-2.53,0.97,0.192842942346,0.46282306163
1,Double Eagle Petroleum Company,DBLE,Oil & Gas Production,Energy,56614159.0,5.0,0.73,4 - 2013,1.0,5.03,None,None,None,None,-0.03,0.7,0.13916500994,0.333996023857
2,Double Eagle Petroleum Company,DBLE,Oil & Gas Production,Energy,56614159.0,7.5,0.2,4 - 2013,13.0,5.03,None,None,None,None,2.47,0.2,0.0397614314115,0.0954274353877
0,DragonWave Inc,DRWI,Telecommunications Equipment,Public Utilities,89721071.08,2.5,0.5,3 - 2013,1.0,2.36,None,None,None,None,0.14,0.5,0.21186440678,0.635593220339
1,DragonWave Inc,DRWI,Telecommunications Equipment,Public Utilities,89721071.08,5.0,0.15,3 - 2013,3.0,2.36,None,None,None,None,2.64,0.15,0.0635593220339,0.190677966102
2,"Dreamworks Animation SKG, Inc.",DWA,Movies/Entertainment,Consumer Services,1853980176.51,17.5,4.85,3 - 2013,1.0,21.99,None,None,None,None,-4.49,0.36,0.0163710777626,0.0491132332879
3,"Dreamworks Animation SKG, Inc.",DWA,Movies/Entertainment,Consumer Services,1853980176.51,20.0,3.32,3 - 2013,8.0,21.99,None,None,None,None,-1.99,1.33,0.0604820372897,0.181446111869
4,"Dreamworks Animation SKG, Inc.",DWA,Movies/Entertainment,Consumer Services,1853980176.51,22.5,1.88,3 - 2013,11.0,21.99,None,None,None,None,0.51,1.88,0.0854934060937,0.256480218281
5,"Dreamworks Animation SKG, Inc.",DWA,Movies/Entertainment,Consumer Services,1853980176.51,25.0,0.55,3 - 2013,3.0,21.99,None,None,None,None,3.01,0.55,0.025011368804,0.075034106412
