"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"QQQ","PowerShares QQQ Trust, Series 1","65.17","30890580000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqq",
"PWAV","Powerwave Technologies, Inc.","0.415","13172901.365","n/a","1996","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/pwav",
"POZN","Pozen, Inc.","5.65","169724790.9","n/a","2000","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pozn",
"PRAN","Prana Biotechnology Ltd","2.7701","79152496.6777","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pran",
"PFBC","Preferred Bank","14.08","186228979.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pfbc",
"PLPC","Preformed Line Products Company","53.81","286808268.58","n/a","n/a","Basic Industries","Water Supply","http://www.nasdaq.com/symbol/plpc",
"PRXI","Premier Exhibitions, Inc.","2.69","129166840.97","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/prxi",
"PFBI","Premier Financial Bancorp, Inc.","9.54","75720344.22","n/a","1996","Finance","Major Banks","http://www.nasdaq.com/symbol/pfbi",
"PRWT","Premier West Bancorp","1.57","15754543.37","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/prwt",
"PLFE","Presidential Life Corporation","13.98","413692511.22","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/plfe",
"PRGX","PRGX Global, Inc.","7.83","198045090.45","n/a","1996","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/prgx",
"PCLN","priceline.com Incorporated","634.74","31626161066.46","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pcln",
"PSMT","PriceSmart, Inc.","80.21","2423108406.55","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/psmt",
"PBMD","Prima BioMed Ltd","3.75","3997737705","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pbmd",
"PACQ","Prime Acquisition Corp.","9.98","48851930.34","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/pacq",
"PACQU","Prime Acquisition Corp.","10.1","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/pacqu",
"PACQW","Prime Acquisition Corp.","0.5","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/pacqw",
"PNRG","PrimeEnergy Corporation","26.76","70153052.64","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pnrg",
"PRMW","Primo Water Corporation","0.74","17575897.62","n/a","2010","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/prmw",
"PRIM","Primoris Services Corporation","14.5","745131887","n/a","1991","Basic Industries","Water Supply","http://www.nasdaq.com/symbol/prim",
"PVTB","PrivateBancorp, Inc.","16.25","1119625292.5","n/a","1999","Finance","Major Banks","http://www.nasdaq.com/symbol/pvtb",
"PVTBP","PrivateBancorp, Inc.","26.2","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pvtbp",
"PKT","Procera Networks, Inc.","19.821","383597259.933","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/pkt",
"PDEX","Pro-Dex, Inc.","2.19","7166446.5","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/pdex",
"PGNX","Progenics Pharmaceuticals Inc.","2.75","93174908.75","n/a","1997","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pgnx",
"PRGS","Progress Software Corporation","19.88","1270491040","n/a","1991","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/prgs",
"PFPT","Proofpoint, Inc.","12.74","405556509.54","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/pfpt",
"PRPH","ProPhase Labs, Inc.","1.595","23663962.3","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/prph",
"BIB","ProShares Trust ProShares Ultra Nasdaq Biotechnology","53.24","31944000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bib",
"BIS","ProShares Trust ProShares UltraShort Nasdaq Biotechnology","73.908","5542582.644","n/a","1976","n/a","n/a","http://www.nasdaq.com/symbol/bis",
"TQQQ","ProShares UltraPro QQQ","51.38","223503000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tqqq",
"SQQQ","ProShares UltraPro Short QQQ ","42.35","173620219.85","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sqqq",
"PSEC","Prospect Capital Corporation","10.86","1806153988.92","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/psec",
"PGRX","Prospect Global Resources Inc.","2.35","129871499.8","n/a","n/a","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/pgrx",
"PWX","Providence and Worcester Railroad Company","14","67731622","n/a","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/pwx",
"PROV","Provident Financial Holdings, Inc.","14.75","157686128.75","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/prov",
"PBIP","Prudential Bancorp, Inc. of Pennsylvania","6.75","67658591.25","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/pbip",
"PSBH","PSB Holdings, Inc.","4.5","29379883.5","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/psbh",
"PSDV","pSivida Corp.","1.55","36110367.05","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/psdv",
"PSSI","PSS World Medical Inc.","28.5698","1437644678.1536","n/a","1994","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/pssi",
"PMD","Psychemedics Corporation","11.69","61634683.32","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/pmd",
"PULB","Pulaski Financial Corp.","8.65","98160416.25","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/pulb",
"PURE","PURE Bioscience, Inc.","1.07","11755201.9","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/pure",
"PCYO","Pure Cycle Corporation","2.5","60093990","n/a","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/pcyo",
"PVFC","PVF Capital Corp.","2.381","61717922.429","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/pvfc",
"QADA","QAD Inc.","12.31","193701456.83","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/qada",
"QADB","QAD Inc.","11.81","185833810.33","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/qadb",
"QCCO","QC Holdings, Inc.","3.47","59530844.61","n/a","2004","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/qcco",
"QCRH","QCR Holdings, Inc.","14.93","72512442.04","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/qcrh",
"QGEN","Qiagen N.V.","17.43","4112155320","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/qgen",
"QKLS","QKL Stores, Inc.","0.64","6737687.68","n/a","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/qkls",
"QLIK","Qlik Technologies Inc.","18.84","1611785097.84","n/a","2010","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/qlik",
"QLGC","QLogic Corporation","9.28","874807040","n/a","n/a","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/qlgc",
"QLTI","QLT Inc.","7.55","387558721.55","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/qlti",
"QCOM","QUALCOMM Incorporated","59.3","101008598012.7","n/a","1991","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/qcom",
"QLTY","Quality Distribution, Inc.","8.48","235594031.2","n/a","2003","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/qlty",
"QSII","Quality Systems, Inc.","17.57","1042653294.69","n/a","1982","Technology","EDP Services","http://www.nasdaq.com/symbol/qsii",
"QBAK","Qualstar Corporation","1.37","16786770.29","n/a","2000","Technology","Electronic Components","http://www.nasdaq.com/symbol/qbak",
"QLYS","Qualys, Inc.","12.98","390061642.52","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/qlys",
"QTWW","Quantum Fuel Systems Technologies Worldwide, Inc.","0.71","33945893.07","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/qtww",
"QCOR","Questcor Pharmaceuticals, Inc.","23.8","1391144153","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/qcor",
"QUIK","QuickLogic Corporation","2.43","106963786.17","n/a","1986","Technology","Semiconductors","http://www.nasdaq.com/symbol/quik",
"QDEL","Quidel Corporation","17.5","583630337.5","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/qdel",
"QNST","QuinStreet, Inc.","6.03","257857543.35","n/a","2010","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/qnst",
"DFZ","R.G. Barry Corporation","14.85","166057942.05","n/a","n/a","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/dfz",
"RRD","R.R. Donnelley & Sons Company","10.19","1837257000","n/a","n/a","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/rrd",
"RADA","Rada Electronics Industries Limited","1.1","9810511.7","n/a","1994","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/rada",
"RDCM","Radcom Ltd.","2.85","18284739.3","n/a","1997","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/rdcm",
"ROIA","Radio One, Inc.","0.93","46615708.74","n/a","1999","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/roia",
"ROIAK","Radio One, Inc.","0.831","41653391.358","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/roiak",
"RSYS","RadiSys Corporation","2.76","77867692.32","n/a","1995","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/rsys",
"RDNT","RadNet, Inc.","2.58","98918443.56","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/rdnt",
"RDWR","Radware Ltd.","32.62","719035907.66","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/rdwr",
"RMKR","Rainmaker Systems, Inc.","0.9","24318494.1","n/a","1999","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/rmkr",
"RMBS","Rambus, Inc.","4.84","536657423.72","n/a","1997","Technology","Semiconductors","http://www.nasdaq.com/symbol/rmbs",
"RMTR","Ramtron International Corporation","3.09","109675387.77","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/rmtr",
"RAND","Rand Capital Corporation","2.42","16501820.28","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rand",
"RLOG","Rand Logistics, Inc.","6.54","115916961.24","n/a","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/rlog",
"GOLD","Randgold Resources Limited","116.66","10719246119.98","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/gold",
"RPTP","Raptor Pharmaceutical Corp.","4.61","226481767.26","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rptp",
"RAVN","Raven Industries, Inc.","26.98","979341570.04","n/a","n/a","Capital Goods","Specialty Chemicals","http://www.nasdaq.com/symbol/ravn",
"ROLL","RBC Bearings Incorporated","47.91","1076379644.91","n/a","1998","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/roll",
"RCMT","RCM Technologies, Inc.","5.6","67409983.2","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/rcmt",
"RDA","RDA Microelectronics, Inc.","10.93","468337515.16","n/a","1990","Technology","Semiconductors","http://www.nasdaq.com/symbol/rda",
"RLOC","ReachLocal, Inc.","12.07","343212224.29","n/a","2010","Technology","Advertising","http://www.nasdaq.com/symbol/rloc",
"RDI","Reading International Inc","5.83","134483192.69","n/a","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/rdi",
"RDIB","Reading International Inc","7.4","166371277","n/a","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/rdib",
"RSOL","Real Goods Solar, Inc.","0.5908","15760585.498","n/a","2008","Capital Goods","Building Products","http://www.nasdaq.com/symbol/rsol",
"RNWK","RealNetworks, Inc.","7.34","257618681.42","n/a","1997","Technology","EDP Services","http://www.nasdaq.com/symbol/rnwk",
"RP","RealPage, Inc.","21.57","1616891212.02","n/a","1983","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/rp",
"RCON","Recon Technology, Ltd.","1.51","5967234.61","n/a","2009","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/rcon",
"RECV","Recovery Energy, Inc.","3.7901","68093478.5843","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/recv",
"RRGB","Red Robin Gourmet Burgers, Inc.","32.57","471139804.21","n/a","2002","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/rrgb",
"REDF","Rediff.com India Limited","2.43","71977465.08","n/a","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/redf",
"REED","Reeds, Inc.","7.42","83493423.86","n/a","1986","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/reed",
"REGN","Regeneron Pharmaceuticals, Inc.","143.5","13856416969.5","n/a","1991","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/regn",
"RGLS","Regulus Therapeutics Inc.","4.7601","162464083.7193","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rgls",
"REIS","Reis, Inc","11.75","125751754.75","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/reis",
"RELV","Reliv&#39; International, Inc.","1.35","16849200.15","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/relv",
"MARK","Remark Media, Inc.","0.96","6833034.24","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/mark",
"RNST","Renasant Corporation","18.1","454561481.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/rnst",
"REGI","Renewable Energy Group, Inc.","5.02","145209875.4","n/a","1985","n/a","n/a","http://www.nasdaq.com/symbol/regi",
"RCII","Rent-A-Center Inc.","34.68","2040607024.44","n/a","1995","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/rcii",
"RENT","Rentrak Corporation","16.91","188407516.71","n/a","1983","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/rent",
"RGEN","Repligen Corporation","5.02","155299548.3","n/a","1986","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/rgen",
"RPRX","Repros Therapeutics Inc.","14.4576","247461442.9632","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/rprx",
"RPRXW","Repros Therapeutics Inc.","n/a","0","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/rprxw",
"RPRXZ","Repros Therapeutics Inc.","10.8","0","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/rprxz",
"RJET","Republic Airways Holdings, Inc.","4.45","215787620","n/a","2004","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/rjet",
"RBCAA","Republic Bancorp, Inc.","21.91","459192453.02","n/a","1998","Finance","Major Banks","http://www.nasdaq.com/symbol/rbcaa",
"FRBK","Republic First Bancorp, Inc.","2.11","54802812.67","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/frbk",
"REFR","Research Frontiers Incorporated","4.1","87726806.2","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/refr",
"RIMM","Research in Motion Limited","8.71","4565432241.24","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/rimm",
"REXI","Resource America, Inc.","6.67","135113989.9","n/a","n/a","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/rexi",
"RECN","Resources Connection, Inc.","12.29","509631507.01","n/a","2000","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/recn",
"RGDX","Response Genetics, Inc.","1.18","38701197.5","n/a","2007","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/rgdx",
"MKTG","Responsys, Inc.","9.05","438978594.1","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mktg",
"ROIC","Retail Opportunity Investments Corp.","12.66","648389508.66","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/roic",
"ROICU","Retail Opportunity Investments Corp.","13.42","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/roicu",
"ROICW","Retail Opportunity Investments Corp.","0.94","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/roicw",
"RTLX","Retalix Ltd.","19.8","487488454.2","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/rtlx",
"REXX","Rex Energy Corporation","13.6813","721940475.0956","n/a","2007","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/rexx",
"RFIL","RF Industries, Ltd.","4.58","31691951.2","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/rfil",
"RFMD","RF Micro Devices, Inc.","4.34","1213052407.42","n/a","1997","Technology","Semiconductors","http://www.nasdaq.com/symbol/rfmd",
"RGCO","RGC Resources Inc.","18.1","84354181.2","n/a","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/rgco",
"RELL","Richardson Electronics, Ltd.","11.55","144524306.85","n/a","1983","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/rell",
"RICK","Rick&#39;s Cabaret International, Inc.","8.24","79728163.52","n/a","1995","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/rick",
"RIGL","Rigel Pharmaceuticals, Inc.","8.51","609542212.82","n/a","2000","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rigl",
"RNET","RigNet, Inc.","17.96","281011894.32","n/a","2010","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/rnet",
"RIMG","Rimage Corporation","5.7","57729303.6","n/a","1992","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/rimg",
"RITT","RIT Technologies Ltd.","4.33","27518171.88","n/a","1997","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/ritt",
"RIVR","River Valley Bancorp.","17.91","27124193.52","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/rivr",
"RVBD","Riverbed Technology, Inc.","18.9","2908587282.3","n/a","2006","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/rvbd",
"RVSB","Riverview Bancorp Inc","1.84","41348277.6","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/rvsb",
"RLJE","RLJ Entertainment, Inc.","7.65","137460937.5","n/a","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/rlje",
"ROCM","Rochester Medical Corporation","10.1","122432705","n/a","1990","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/rocm",
"RCKB","Rockville Financial, Inc.","13.25","378352849","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/rckb",
"RMTI","Rockwell Medical, Inc.","6.56","139523459.2","n/a","1998","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/rmti",
"RCKY","Rocky Brands, Inc.","11.99","89967780.32","n/a","1993","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/rcky",
"RMCF","Rocky Mountain Chocolate Factory, Inc.","10.5","63527929.5","n/a","n/a","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/rmcf",
"RSTI","Rofin-Sinar Technologies, Inc.","18.15","518127305.85","n/a","1996","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rsti",
"ROIQ","ROI Acquisition Corp.","9.66","90659100","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/roiq",
"ROIQU","ROI Acquisition Corp.","10.1","94788500","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/roiqu",
"ROIQW","ROI Acquisition Corp.","0.47","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/roiqw",
"ROMA","Roma Financial Corporation","8.53","258427669.31","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/roma",
"ROSG","Rosetta Genomics Ltd.","4.18","38023570.64","n/a","2007","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rosg",
"ROSE","Rosetta Resources Inc.","46.81","2475537394.38","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/rose",
"ROST","Ross Stores, Inc.","56.87","12734784108.86","n/a","1985","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/rost",
"ROVI","Rovi Corporation","15.37","1676671462.86","n/a","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/rovi",
"RBPAA","Royal Bancshares of Pennsylvania, Inc.","1.95","21401558.1","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/rbpaa",
"RGLD","Royal Gold, Inc.","84.84","5452558119.96","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/rgld",
"ROYL","Royale Energy, Inc.","2.8","31147664.8","n/a","1970","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/royl",
"FUND","Royce Focus Trust, Inc.","6.7017","139795163.3169","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fund",
"RPXC","RPX Corporation","10.47","529708647.18","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/rpxc",
"RRST","RRSat Global Communications Network Ltd.","6.29","109109868.69","n/a","2006","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/rrst",
"RTIX","RTI Biologics, Inc.","4.1","229146913.1","n/a","2000","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/rtix",
"RBCN","Rubicon Technology, Inc.","8.87","199886407.96","n/a","2007","Technology","Semiconductors","http://www.nasdaq.com/symbol/rbcn",
"RTEC","Rudolph Technologies, Inc.","9.53","307668502.24","n/a","1995","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rtec",
"RUE","rue21, inc.","30.9008","735202463.4752","n/a","2009","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/rue",
"RBNF","Rurban Financial Corp","7.15","34761719.85","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/rbnf",
"RUSHA","Rush Enterprises, Inc.","19.66","761234118.7","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/rusha",
"RUSHB","Rush Enterprises, Inc.","16.86","652818272.7","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/rushb",
"RUTH","Ruth&#39;s Hospitality Group, Inc.","6.9","244071043.5","n/a","2005","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/ruth",
"RYAAY","Ryanair Holdings plc","32.5","9364550000","n/a","1997","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/ryaay",
"STBA","S&T Bancorp, Inc.","17.11","495125826.44","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/stba",
"SANW","S&W Seed Company","8.3","65345900","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/sanw",
"SANWW","S&W Seed Company","1.626","0","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/sanww",
"SANWZ","S&W Seed Company","0.69","0","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/sanwz",
"SYBT","S.Y. Bancorp, Inc.","23.37","324356600.19","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sybt",
"SYBTP","S.Y. Bancorp, Inc.","10.85","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sybtp",
"SABA","Saba Software, Inc.","9.7","288920921.4","n/a","2000","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/saba",
"SBRA","Sabra Healthcare REIT, Inc.","22.19","822167059.98","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sbra",
"SAFT","Safety Insurance Group, Inc.","44.61","682842950.28","n/a","1993","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/saft",
"SGNT","Sagent Pharmaceuticals, Inc.","14.74","412097868.82","n/a","1999","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sgnt",
"SAIA","Saia, Inc.","21.6768","347645365.056","n/a","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/saia",
"SALM","Salem Communications Corporation","5.89","143674510.84","n/a","1992","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/salm",
"SLXP","Salix Pharmaceuticals, Ltd.","38.99","2290365045.29","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/slxp",
"SAFM","Sanderson Farms, Inc.","46.27","1062865856.5","n/a","1987","Consumer Non-Durables","Meat/Poultry/Fish","http://www.nasdaq.com/symbol/safm",
"SNDK","SanDisk Corporation","43.46","10497529359.04","n/a","1995","Technology","Electronic Components","http://www.nasdaq.com/symbol/sndk",
"SASR","Sandy Spring Bancorp, Inc.","18.59","462714097.56","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sasr",
"SGMO","Sangamo BioSciences, Inc.","5.2974","279412290.045","n/a","2000","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/sgmo",
"SANM","Sanmina-SCI Corporation","9.11","743149161","n/a","1993","Technology","Electrical Products","http://www.nasdaq.com/symbol/sanm",
"GCVRZ","Sanofi","1.89","0","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gcvrz",
"SNTS","Santarus, Inc.","9.06","570356028.24","n/a","2004","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/snts",
"SPNS","Sapiens International Corporation N.V.","3.41","135383083.44","n/a","1992","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/spns",
"SAPE","Sapient Corporation","10.18","1400021826.36","n/a","1996","Technology","EDP Services","http://www.nasdaq.com/symbol/sape",
"SRPT","Sarepta Therapeutics, Inc.","22.51","509259757.12","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/srpt",
"SVNT","Savient Pharmaceuticals Inc","1.64","119550173.08","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/svnt",
"SBAC","SBA Communications Corporation","66.6","8417882291.4","n/a","1999","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/sbac",
"SCSC","ScanSource, Inc.","29.12","808660798.4","n/a","n/a","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/scsc",
