"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"SWY","Safeway Inc.","19.56","4686576000","n/a","1990","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/swy",
"SAI","SAIC Inc","12.1","4136644399.8","n/a","1987","Technology","EDP Services","http://www.nasdaq.com/symbol/sai",
"SKS","Saks Incorporated","11.14","1685840095.3","n/a","1996","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/sks",
"CRM","Salesforce.com Inc","178.07","25285940000","n/a","2004","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/crm",
"SMM","Salient Midstream","20.65","185850000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/smm",
"SMF","Salient MLP and Energy Infrastructure Fund","26.8195","163598950","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/smf",
"SBH","Sally Beauty Holdings, Inc.","26.53","4735743168.24","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/sbh",
"SJT","San Juan Basin Royalty Trust","15.42","718707634.32","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sjt",
"SN","Sanchez Energy Corporation","20.52","692804448","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sn",
"SD","Sandridge Energy Inc.","7","3433329704","n/a","1993","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sd",
"SDT","SandRidge Mississippian Trust I","19.11","535080000","n/a","2001","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sdt",
"SDR","SandRidge Mississippian Trust II","18.49","919415250","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sdr",
"PER","SandRidge Permian Trust","18.94","994350000","n/a","1999","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/per",
"SNY","Sanofi","48.92","129330000462.72","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sny",
"SOV^C","Santander Holdings USA, Inc.","25.8","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sov^c",
"SAP","SAP AG","80.36","95655690095.28","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/sap",
"SPP","Sappi Limited","3.57","1859255996.43","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/spp",
"SAR","Saratoga Investment Corp","18.1","85615099.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sar",
"SSL","Sasol Ltd.","41.84","27798496000","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ssl",
"SHS","Sauer-Danfoss Inc.","53.3","2582782671.3","n/a","1998","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/shs",
"BFS","Saul Centers, Inc.","43.9","873610000","n/a","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/bfs",
"BFS^A","Saul Centers, Inc.","25.6982","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bfs^a",
"BFS^B","Saul Centers, Inc.","25.6623","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bfs^b",
"SCG","Scana Corporation","46.41","6116496840.09","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/scg",
"SCU","Scana Corporation","27.08","0","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/scu",
"SGK","Schawk, Inc.","12.57","327616120.95","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/sgk",
"SLB","Schlumberger N.V.","79.28","105304117683.44","n/a","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/slb",
"SCHW^B","Schwab Charles Corporation","26.6","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/schw^b",
"SWM","Schweitzer-Mauduit International, Inc.","41.59","1290758376.54","n/a","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/swm",
"STNG","Scorpio Tankers Inc.","7.97","508707932.62","n/a","2010","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/stng",
"SMG","Scotts Miracle-Gro Company (The)","44.01","2700740457.18","n/a","1992","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/smg",
"SNI","Scripps Networks Interactive, Inc","60.09","9004692428.43","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/sni",
"LBF","Scudder Global High Income Fund, Inc.","9.15","64890134.7","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/lbf",
"KHI","Scudder High Income Trust","10.75","174972676","n/a","1988","Consumer Services","Miscellaneous","http://www.nasdaq.com/symbol/khi",
"KMM","Scudder Multi-Market Income Trust","11.3","275717581.8","n/a","1989","n/a","n/a","http://www.nasdaq.com/symbol/kmm",
"KTF","Scudder Municiple Income Trust","15.21","595673047.71","n/a","1988","n/a","n/a","http://www.nasdaq.com/symbol/ktf",
"KST","Scudder Strategic Income Trust","14.83","69553397.01","n/a","1994","n/a","n/a","http://www.nasdaq.com/symbol/kst",
"KSM","Scudder Strategic Municiple Income Trust","15.21","168399598.77","n/a","1989","n/a","n/a","http://www.nasdaq.com/symbol/ksm",
"SA","Seabridge Gold, Inc.","14.75","671956546","n/a","1987","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/sa",
"SBX","SeaBright Holdings, Inc.","11.1","249251476.8","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/sbx",
"CKH","SEACOR Holdings, Inc.","88.73","1850273469.23","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ckh",
"CKH$","SEACOR Holdings, Inc.","69","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ckh$",
"BOX","SeaCube Container Leasing Ltd.","22.88","464197653.92","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/box",
"SDRL","Seadrill Limited","39","18295749186","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sdrl",
"SDLP","Seadrill Partners LLC","28.5","1178713687.5","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sdlp",
"SEE","Sealed Air Corporation","18.64","3625735535.76","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/see",
"ZZ","Sealy Corporation","2.17","225857940","n/a","2006","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/zz",
"ZZC","Sealy Corporation","73.75","0","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/zzc",
"SSW","Seaspan Corporation","18.81","1185200587.89","n/a","2005","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ssw",
"SSW^C","Seaspan Corporation","27.6","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ssw^c",
"SSW^D","Seaspan Corporation","25.4899","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ssw^d",
"JBN","Select Asset Inc.","19.1","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jbn",
"JBR","Select Asset Inc.","19.26","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jbr",
"SIR","Select Income REIT","25.22","990706970.24","n/a","2003","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sir",
"SEM","Select Medical Holdings Corporation","9.74","1368667877.84","n/a","1991","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/sem",
"SGZ","Selective Insurance Group, Inc.","25.38","0","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/sgz",
"SEMG","Semgroup Corporation","42.12","1765320045.84","n/a","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/semg",
"SEMG/WS","Semgroup Corporation","17.14","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/semg/ws",
"SMI","Semiconductor  Manufacturing International Corporation","3.01","1925597624.3","n/a","2004","Technology","Semiconductors","http://www.nasdaq.com/symbol/smi",
"SRE","Sempra Energy","74.58","18037298741.88","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/sre",
"ARK","Senior High Income Portfolio, Inc.","4.45","252554877.25","n/a","1989","n/a","n/a","http://www.nasdaq.com/symbol/ark",
"SNH","Senior Housing Properties Trust","24.24","4279659264","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/snh",
"SNHN","Senior Housing Properties Trust","24.71","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/snhn",
"ST","Sensata Technologies Holding N.V.","34.74","6183338902.2","n/a","2010","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/st",
"SXT","Sensient Technologies Corporation","38.35","1908619252.15","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/sxt",
"SQNS","Sequans Communications S.A.","2.29","79425991.31","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/sqns",
"SCI","Service Corporation International","14.96","3182097617.6","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/sci",
"NOW","ServiceNow, Inc.","31.25","4359101000","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/now",
"SHP","ShangPharma Corporation","8.73","163917369.63","n/a","1991","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/shp",
"SJR","Shaw Communications Inc.","23.56","9981241826.8","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/sjr",
"SHAW","Shaw Group Inc. (The)","47.44","3162529770.64","n/a","1986","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/shaw",
"SHW","Sherwin-Williams Company (The)","164.09","16918835998.59","n/a","n/a","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/shw",
"SHG","Shinhan Financial Group Co Ltd","38.58","9147310013.94","n/a","1993","Finance","Major Banks","http://www.nasdaq.com/symbol/shg",
"SFL","Ship Finance International Limited","17.06","1454365000","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sfl",
"SSTK","Shutterstock, Inc.","24.47","820069986.07","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/sstk",
"SI","Siemens AG","109.19","93496593655.94","n/a","1988","Energy","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/si",
"SIG","Signet Jewelers Limited","61.92","5014758941.28","n/a","n/a","Consumer Services","Consumer Specialties","http://www.nasdaq.com/symbol/sig",
"SBY","Silver Bay Realty Trust Corp.","20.65","770860452.6","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sby",
"SLW","Silver Wheaton Corp","34.05","12066497760.6","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/slw",
"SVM","Silvercorp Metals Inc","4.26","727463407.08","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/svm",
"AAZ^K","SiM Internal Test 1","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aaz^k",
"ZYZ^K","SiM Internal Test 11","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/zyz^k",
"DDZ^K","SiM Internal Test 3","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ddz^k",
"FFZ^K","SiM Internal Test 4","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ffz^k",
"IIZ^K","SiM Internal Test 5","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/iiz^k",
"SCR","Simcere Pharmaceutical Group","8","422962592","n/a","2007","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/scr",
"SPG","Simon Property Group, Inc.","162.71","50423596812.83","n/a","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/spg",
"SPG^J","Simon Property Group, Inc.","73.5","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spg^j",
"SSD","Simpson Manufacturing Company, Inc.","32.69","1579806393.69","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ssd",
"SMS","Sims Metal Management Limited","9.39","1923229695.66","n/a","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/sms",
"SGF","Singapore Fund, Inc. (The)","14.24","107041496.16","n/a","1990","n/a","n/a","http://www.nasdaq.com/symbol/sgf",
"SHI","SINOPEC Shangai Petrochemical Company, Ltd.","33.5","2412000000","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/shi",
"SIX","Six Flags Entertainment Corporation New","61.74","3292555056.84","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/six",
"SJW","SJW Corporation","26.44","493202056.52","n/a","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/sjw",
"SKM","SK Telecom Corporation, Ltd.","17.3","10862373702.9","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/skm",
"SKX","Skechers U.S.A., Inc.","18.92","955260337.24","n/a","1999","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/skx",
"SKH","Skilled Healthcare Group, Inc.","5.31","204659543.97","n/a","2007","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/skh",
"SKY","Skyline Corporation","4.65","39019284.6","n/a","n/a","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/sky",
"SLG","SL Green Realty Corporation","81.52","7366677813.68","n/a","1971","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/slg",
"SLG^C","SL Green Realty Corporation","25.57","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/slg^c",
"SLG^I","SL Green Realty Corporation","25.4","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/slg^i",
"SM","SM Energy Company","57.09","3772363561.56","n/a","1997","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sm",
"ZYY","SM Listed Test 2","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/zyy",
"ZYY^A","SM Listed Test 2","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/zyy^a",
"ZZA","SM Listed Test 2","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/zza",
"ZZB","SM Listed Test 2","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/zzb",
"ZZD","SM Listed Test 2","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/zzd",
"ZZE","SM Listed Test 2","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/zze",
"ZZF","SM Listed Test 2","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/zzf",
"ZZG","SM Listed Test 2","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/zzg",
"ZZH","SM Listed Test 2","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/zzh",
"ZZI","SM Listed Test 2","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/zzi",
"ZZJ","SM Listed Test 2","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/zzj",
"ZZJJ","SM Listed Test 2","77.75","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/zzjj",
"SNN","Smith & Nephew SNATS, Inc.","57.12","10864465217.76","n/a","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/snn",
"AOS","Smith (A.O.) Corporation","70.22","3241942941.4","n/a","n/a","Consumer Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/aos",
"SFD","Smithfield Foods, Inc.","23.76","3295434708.72","n/a","1972","Consumer Non-Durables","Meat/Poultry/Fish","http://www.nasdaq.com/symbol/sfd",
"SNA","Snap-On Incorporated","80.89","4702783224.45","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sna",
"SQM","Sociedad Quimica y Minera S.A.","56.52","14875867536.48","n/a","1993","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/sqm",
"SLRA","Solar Capital Ltd.","24.6","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/slra",
"SWI","Solarwinds, Inc.","56.57","4213985116.69","n/a","1994","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/swi",
"SLH","Solera Holdings, Inc.","56.56","3892193763.92","n/a","2004","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/slh",
"SAH","Sonic Automotive, Inc.","23.85","1343586315.6","n/a","1987","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/sah",
"SON","Sonoco Products Company","31.17","3140096782.98","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/son",
"SNE","Sony Corp Ord","15.12","15174036339.84","n/a","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/sne",
"BID","Sotheby&#39;s","36.85","2497630539.25","n/a","1988","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/bid",
"SFUN","SouFun Holdings Limited","26.77","2113970227.91","n/a","1994","Technology","EDP Services","http://www.nasdaq.com/symbol/sfun",
"SOR","Source Capital, Inc.","56.34","487636221.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sor",
"SJI","South Jersey Industries, Inc.","53.99","1687866154.3","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/sji",
"SXE","Southcross Energy Partners, L.P.","23.98","585769675.48","n/a","2006","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/sxe",
"SCE^F","Southern California Edison Company","26.17","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^f",
"SO","Southern Company (The)","44.35","38766579634.6","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/so",
"SCCO","Southern Copper Corporation","39.38","33297780659","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/scco",
"LUV","Southwest Airlines Company","11.43","8435104953.48","n/a","1971","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/luv",
